SIRUTA,LN_Pop2018_Pop2011,PopAdj,Pop2011Offset,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,D_PIT_USDdef,D_Turnover_USDdef
153561,-0.129079661,2983,8.129764446,0.030150754,0.068467337,0.023241206,0,0.072164948,0.190721649,0.139175258,0,0,0,0,0,0,0,0.072164948,0,0,0,0.190721649,0,0,0,0.139175258,0.230835157,1.116026707
153589,-0.120870567,2623,7.992944547,0.022206304,0.070200573,0,0,0.480620155,0,0,0,0,0,0,0,0,0,0.480620155,0,0,0,0,0,0,0,0,0.389432545,0.652153814
153605,-0.095523983,5527,8.712924435,0.012155351,0.059590869,0.003557664,0,0.05511811,0,0.566929134,0,0,0,0,0,0,0,0.05511811,0,0,0,0,0,0,0,0.566929134,0.926258413,0.389440909
153623,-0.093614785,2415,7.883069351,0.024637681,0.042753623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520430378,0.210547043
153696,-0.074581227,2867,8.035602693,0.02266289,0.041926346,0.007932011,0,0.0546875,0,0,0,0,0,0,0,0,0,0.0546875,0,0,0,0,0,0,0,0,0.278417241,0.474274825
153776,-0.041874072,2736,7.956126351,0.019410977,0.036144578,0.010709505,0,0.050505051,0.101010101,0,0,0.009216038,0,0,0,0.153500898,0.050505051,0,0,0.170616397,0.101010101,0,0,0.088150808,0,0,0.771161417,-0.689909086
153829,-0.14560147,1997,7.745002804,0.039235412,0.172032193,0.001006036,0,0.023696682,0,0.066350711,0,0,0,0,0,0,0,0.023696682,0,0,0,0,0,0,0,0.066350711,0.535505472,0.195217612
153865,-0.116538903,1966,7.700295203,0.024231128,0.056849953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906363992,-0.004759095
153909,-0.083664588,848,6.826545224,0.054054054,0.022113022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723488099,-0.170321926
153936,-0.133825582,2549,7.977281987,0.021423106,0.183626626,0,0,0,0,0,0,0.008116883,0,0,0,0.095779221,0,0,0,0.169642857,0,0,0,0.16700487,0,0,0.776294586,0.145638592
153972,-0.176547612,1129,7.205635176,0.026086957,0.022608696,0,0,0.071428571,0,0.035714286,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0.035714286,0.769695739,0.405619468
154013,-0.08946781,3761,8.321907968,0.012462398,0.020197679,0.029651912,0,0.034482759,0.406896552,0.006896552,0,0.008116883,0,0,0,0.095779221,0.034482759,0,0,0.169642857,0.406896552,0,0,0.16700487,0.006896552,0,0.553079376,0.651992417
154068,-0.111161173,1633,7.509335266,0.027093596,0.028325123,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0.147983104,-0.423390477
154139,-0.117831789,2279,7.849323818,0.014350453,0.021903323,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0.336222429,0.451104155
154166,-0.078767668,1147,7.123672785,0.017488076,0.030206677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492693237,0.736882379
154184,-0.107574979,2932,8.091015042,0.01934236,0.057382334,0.000644745,0,0.016666667,0,0.091666667,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0.091666667,0.668043094,0.858097955
154228,-0.135851908,2206,7.834788107,0.015360983,0.076036866,0,0,0.016806723,0,0.016806723,0,0,0,0,0,0,0,0.016806723,0,0,0,0,0,0,0,0.016806723,0.245149294,0.563256682
154282,-0.132949336,2363,7.900636613,0.016570605,0.009365994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181857893,-0.086021544
154308,-0.089425671,1379,7.318539549,0.037735849,0.013477089,0.001347709,0,0.179487179,0,0,0,0,0,0,0,0,0,0.179487179,0,0,0,0,0,0,0,0,0.451555854,1.417419484
154344,-0.207147441,1525,7.53689713,0.033333333,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489735525,1.061800973
154380,-0.061494782,2365,7.830028083,0.023082651,0.032762472,0,0,0.04,0,0,0,0,0,0,0,0.053831232,0.04,0,0,0.137245393,0,0,0,0.161493695,0,0,0.507673688,0.565676536
154415,-0.065205059,1781,7.550135342,0.03219107,0.08411215,0,0,0.008928571,0,0.205357143,0,0,0,0,0,0,0,0.008928571,0,0,0,0,0,0,0,0.205357143,0.723516169,0.126562015
154460,-0.168696391,2106,7.821242084,0.0180018,0.064806481,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0.21930054,0.573194573
154497,-0.100749903,3000,8.107117471,0.014197531,0.024691358,0.000617284,0,0.015625,0,0.109375,0,0.009216038,0,0,0,0.153500898,0.015625,0,0,0.170616397,0,0,0,0.088150808,0.109375,0,0.349265234,-0.337244516
154521,-0.116677452,1810,7.617759577,0.031479538,0.03043022,0.009443861,0,0.058823529,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0.515401989,2.662455884
154585,-0.129628277,3273,8.223090551,0.027501463,0.03042715,0,0,0.050505051,0,0,0,0,0,0,0,0,0,0.050505051,0,0,0,0,0,0,0,0,0.107933259,-0.513074875
154665,-0.038778678,2959,8.031385331,0.023153942,0.070713392,0,0,0.006666667,0,0.466666667,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0.466666667,0.583599061,0.838620408
154709,-0.115542579,1837,7.631431665,0.025641026,0.045940171,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76528464,0.708852965
154736,-0.114748132,1760,7.58781722,0.02513089,0.014659686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30178158,0.396561628
154754,-0.109226273,2556,7.955425089,0.021754895,0.042784627,0,0,0.056179775,0,0,0,0,0,0,0,0,0,0.056179775,0,0,0,0,0,0,0,0,0.881198933,1.006271591
154790,-0.127199186,2713,8.033009499,0.016997167,0.066572238,0,0,0.237288136,0,0,0,0.008116883,0,0,0,0.095779221,0.237288136,0,0,0.169642857,0,0,0,0.16700487,0,0,0.489115988,0.557644503
154834,-0.093053378,4799,8.569216219,0.00943726,0.118839567,0.001048584,0,0.051351351,0,0.110810811,0,0.009216038,0,0,0,0.153500898,0.051351351,0,0,0.170616397,0,0,0,0.088150808,0.110810811,0,1.359523816,0.363428455
154852,-0.086951766,2796,8.02289687,0.018925519,0.020757021,0,0,0.076923077,0,0,0,0.008116883,0,0,0,0.095779221,0.076923077,0,0,0.169642857,0,0,0,0.16700487,0,0,-0.224737334,-1.208591864
154914,-0.163342418,1578,7.527255919,0.029904306,0.077751196,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0.750211387,1.475742472
154932,-0.071059271,2675,7.96276393,0.02170767,0.032561505,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,1.623345721,1.816156216
154978,-0.159958204,1349,7.36707706,0.035036496,0.024817518,0,0,0.195121951,0,0,0,0,0,0,0,0,0,0.195121951,0,0,0,0,0,0,0,0,1.049586667,0.119668955
154996,-0.049723435,2295,7.788211558,0.012403101,0.041085271,0,0,0,0,0.072463768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072463768,0.433148102,0.549774891
155083,-0.084164625,1583,7.451241685,0.030732861,0.044917258,0,0,0.015625,0,0.015625,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.015625,0.349282702,0
155092,-0.136438809,1245,7.263329617,0.024425287,0.038793103,0.00862069,0,0.02,0,0.14,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.14,0.182942531,0
155109,-0.072770673,1550,7.418780883,0.025893958,0.136868064,0,0,0.196969697,0,0.007575758,0,0.003371869,0,0,0,0.137524085,0.196969697,0,0,0.193641618,0,0,0,0.207129094,0.007575758,0,0.349243846,2.721732589
155118,-0.095550017,1516,7.419380583,0.021329987,0.036386449,0,0,0.108695652,0,0,0,0,0,0,0,0.053831232,0.108695652,0,0,0.137245393,0,0,0,0.161493695,0,0,1.247994173,0
155127,-0.064770836,2421,7.856706793,0.015714286,0.036428571,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0.477117886,2.81481074
155136,-0.070633561,1421,7.329749689,0.02,0.075294118,0,0,0.296296296,0,0,0,0,0,0,0,0,0,0.296296296,0,0,0,0,0,0,0,0,0.831639742,0
155145,-0.137236816,2155,7.812782819,0.027826087,0.035652174,0,0,0.01369863,0,0.01369863,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0.01369863,1.189095901,0
155154,-0.18220589,1441,7.455298486,0.030165913,0.040723982,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0.042553191,0,0,0,0,0,0,0,0,1.902671432,0
155243,-0.016933521,326976,12.71457557,0.076271226,0.342202696,0.333467175,0.103531136,0.128423562,0.240666116,0.064748871,0.103531136,0,0,0,0.128423562,0,0,0,0.240666116,0,0,0,0.064748871,0,0,0,0.089387757,0.58225507
155261,0.803523398,11837,8.5754621,0.012457531,0.488360388,0.273436517,0.010726475,0.204778157,0.192426459,0.083699009,0,0.103531136,0.010726475,0,0,0.128423562,0.204778157,0,0,0.240666116,0.192426459,0,0,0.064748871,0.083699009,0,0.857010219,0.985967455
155289,0.225799321,7258,8.664060267,0.013882863,0.47505423,1.261822126,0.047701648,0.08375666,0.605129476,0.0645521,0,0.103531136,0.047701648,0,0,0.128423562,0.08375666,0,0,0.240666116,0.605129476,0,0,0.064748871,0.0645521,0,0.722341329,1.37854696
155314,0.754914007,14892,8.853665428,0.013790386,0.376477541,0.246946414,0.023805843,0.150100479,0.283505951,0.163240068,0,0.103531136,0.023805843,0,0,0.128423562,0.150100479,0,0,0.240666116,0.283505951,0,0,0.064748871,0.163240068,0,0.560544738,0.32452715
155350,-0.039772255,46779,10.79296192,0.035797458,0.183644953,0.133109322,0.007832405,0.12909314,0.345946966,0.124563556,0.007832405,0,0,0,0.12909314,0,0,0,0.345946966,0,0,0,0.124563556,0,0,0,0.036772519,0.165298907
155403,-0.019762548,8317,9.04581944,0.027852478,0.14656166,0.03457549,0.002757353,0.136948529,0.100183824,0.230698529,0.002757353,0,0,0,0.136948529,0,0,0,0.100183824,0,0,0,0.230698529,0,0,0,0.425589495,0.077737353
155458,-0.018283969,7533,8.945332617,0.032290616,0.097275479,0.151160444,0.010783609,0.051761323,0.463695183,0.058950395,0.010783609,0,0,0,0.051761323,0,0,0,0.463695183,0,0,0,0.058950395,0,0,0,0.172421749,0.270518247
155494,-0.032581934,13346,9.531553928,0.029665833,0.086155945,0.214480564,0.014796972,0.04955265,0.615622849,0.055746731,0.014796972,0,0,0,0.04955265,0,0,0,0.615622849,0,0,0,0.055746731,0,0,0,0.146028789,-0.237458811
155528,-0.013459705,14538,9.597980895,0.026710652,0.123017984,0.669575396,0.020262372,0.031432654,0.745291596,0.016755423,0.020262372,0,0,0,0.031432654,0,0,0,0.745291596,0,0,0,0.016755423,0,0,0,1.026448818,0.042450459
155546,-0.038998653,1559,7.390798522,0.026086957,0.622826087,0,0,0.142378559,0,0.152428811,0,0,0,0,0,0,0,0.142378559,0,0,0,0,0,0,0,0.152428811,1.095024146,2.556113319
155591,0.012759866,3076,8.018625465,0.013733469,0.022380468,0.019837233,0,0.009090909,0,0,0,0.010783609,0,0,0,0.051761323,0.009090909,0,0,0.463695183,0,0,0,0.058950395,0,0,0.433677726,-0.003487249
155662,-0.045462374,301,5.752572639,0.020942408,0.02617801,0.010471204,0,0.181818182,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,-0.276656889,2.66681785
155724,-0.065179752,1559,7.416979621,0.022222222,0.10531401,0.035748792,0.118343195,0.147928994,0,0,0,0,0,0.118343195,0,0,0,0.147928994,0,0,0,0,0,0,0,0,0.506677068,0.920504115
155760,0.088639082,3242,7.99530662,0.016478343,0.162900188,0.069679849,0.232514178,0.086956522,0.005671078,0.081285444,0,0,0,0.232514178,0,0,0,0.086956522,0,0,0,0.005671078,0,0,0,0.081285444,0.680635863,0.215935342
155797,-0.090483139,2492,7.911324019,0.014824798,0.058625337,0.032345013,0,0.031847134,0.012738854,0.203821656,0,0,0,0,0,0,0,0.031847134,0,0,0,0.012738854,0,0,0,0.203821656,0.485443222,1.004396981
155840,-0.022520304,2810,7.963460067,0.022332506,0.038461538,0,0,0.132653061,0,0.010204082,0,0,0,0,0,0,0,0.132653061,0,0,0,0,0,0,0,0.010204082,0.179821617,0.277209018
155911,0.027603394,4077,8.285513309,0.015777611,0.085649887,0.096919609,0,0.089015152,0.416666667,0.005681818,0,0,0,0,0,0,0,0.089015152,0,0,0,0.416666667,0,0,0,0.005681818,0.36367243,-0.070870519
155957,-0.030830958,1533,7.365812837,0.020386266,0.045064378,0,0,0,0,0,0,0.007832405,0,0,0,0.12909314,0,0,0,0.345946966,0,0,0,0.124563556,0,0,0.32462875,1.709762162
156035,0.14403937,492,6.054439346,0.017482517,0.125874126,0.01048951,0.022727273,0.25,0,0.022727273,0,0.001663894,0.022727273,0,0,0.078202995,0.25,0,0,0.185524126,0,0,0,0.077371048,0.022727273,0,0.337069356,2.081246878
156106,-0.004257137,2344,7.763871288,0.02853067,0.053495007,0.042796006,0,0.074285714,0.011428571,0.005714286,0,0.002757353,0,0,0,0.136948529,0.074285714,0,0,0.100183824,0.011428571,0,0,0.230698529,0.005714286,0,0.372213782,2.176899018
156151,-0.00584797,682,6.530877628,0.031941032,0.024570025,0,0,0,0,0,0,0.001663894,0,0,0,0.078202995,0,0,0,0.185524126,0,0,0,0.077371048,0,0,0.494812836,0.149716089
156213,0.020430439,5736,8.634086943,0.00993022,0.166398282,0.010735373,0.005738881,0.040172166,0.005738881,0.539454806,0,0.014796972,0.005738881,0,0,0.04955265,0.040172166,0,0,0.615622849,0.005738881,0,0,0.055746731,0.539454806,0,0.508295076,0.488258552
156259,-0.007390713,4853,8.494743063,0.011054959,0.046430828,0.001895136,0.005319149,0.042553191,0,0.058510638,0,0.020262372,0.005319149,0,0,0.031432654,0.042553191,0,0,0.745291596,0,0,0,0.016755423,0.058510638,0,0.472887544,0.501663151
156277,-0.011361914,3063,8.038512021,0.011049724,0.043696635,0.02913109,0.005988024,0.077844311,0.02994012,0.041916168,0,0,0,0.005988024,0,0,0,0.077844311,0,0,0,0.02994012,0,0,0,0.041916168,0.348646623,-1.341225595
156311,0.052185753,2301,7.688913337,0.014363885,0.068399453,0.004787962,0.0078125,0.0390625,0,0.34375,0,0.001663894,0.0078125,0,0,0.078202995,0.0390625,0,0,0.185524126,0,0,0,0.077371048,0.34375,0,0.780949268,1.179913303
156357,0.002957488,5418,8.594524534,0.028152141,0.051212938,0.015873016,0,0.031446541,0.053459119,0.166666667,0,0,0,0,0.031446541,0,0,0,0.053459119,0,0,0,0.166666667,0,0,0,0.368682974,0.668363694
156437,-0.007686714,5443,8.609772373,0.012676462,0.050417747,0.000576203,0,0.040723982,0,0.009049774,0,0.014796972,0,0,0,0.04955265,0.040723982,0,0,0.615622849,0,0,0,0.055746731,0.009049774,0,0.483642103,0.802500763
156473,0.011167497,3872,8.250358951,0.012820513,0.055982906,0.005128205,0,0.092485549,0,0.208092486,0,0.007832405,0,0,0,0.12909314,0.092485549,0,0,0.345946966,0,0,0,0.124563556,0.208092486,0,0.704986195,0.076307641
156534,-0.025799957,1607,7.407924323,0.023686921,0.059732235,0.003089598,0,0.035714286,0.035714286,0.333333333,0,0.007832405,0,0,0,0.12909314,0.035714286,0,0,0.345946966,0.035714286,0,0,0.124563556,0.333333333,0,1.302876337,1.534652062
156589,-0.056276891,1261,7.195937226,0.020920502,0.054393305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.062760512,1.106514751
156623,0.018228504,3377,8.106514516,0.009672962,0.05481345,0.005527407,0,0.032894737,0.078947368,0.453947368,0,0.002757353,0,0,0,0.136948529,0.032894737,0,0,0.100183824,0.078947368,0,0,0.230698529,0.453947368,0,0.358632952,-0.128620391
156669,-0.024600338,3172,8.08671792,0.015942029,0.026570048,0.002898551,0,0.074468085,0.042553191,0,0,0.010783609,0,0,0,0.051761323,0.074468085,0,0,0.463695183,0.042553191,0,0,0.058950395,0,0,0.48223955,0.125911466
156712,-0.025579137,4400,8.414938957,0.016709989,0.056442629,0.036390642,0.003389831,0.162711864,0.027118644,0.050847458,0,0,0,0.003389831,0,0,0,0.162711864,0,0,0,0.027118644,0,0,0,0.050847458,-0.116979741,0.192269098
156767,0,2784,7.931644021,0.027630805,0.158730159,0,0,0.066246057,0,0.025236593,0,0.000529942,0,0,0,0.04027557,0.066246057,0,0,0.607313196,0,0,0,0.052994171,0.025236593,0,0.392438166,2.107840484
156801,-0.015771125,7549,8.944941508,0.041857423,0.107041639,0.262480924,0.000529942,0.04027557,0.607313196,0.052994171,0.000529942,0,0,0,0.04027557,0,0,0,0.607313196,0,0,0,0.052994171,0,0,0,0.402357869,0.335414589
156927,-0.09258464,1670,7.513163545,0.014910537,0.03777336,0.00695825,0,0.15,0,0.016666667,0,0.000529942,0,0,0,0.04027557,0.15,0,0,0.607313196,0,0,0,0.052994171,0.016666667,0,-0.115665016,0.458255747
157004,-0.050834737,1745,7.515344571,0.015859031,0.034361233,0.049339207,0,0.061946903,0.327433628,0,0,0,0,0,0,0,0,0.061946903,0,0,0,0.327433628,0,0,0,0,0.187306351,0.955124368
157031,-0.034214764,2873,7.997326823,0.031656303,0.062747315,0.003957038,0,0.063218391,0.022988506,0.017241379,0,0.007832405,0,0,0,0.12909314,0.063218391,0,0,0.345946966,0.022988506,0,0,0.124563556,0.017241379,0,0.580431872,-0.306708912
157086,0.005709452,6499,8.773694146,0.049373796,0.120905588,0.030828516,0.001197605,0.037125749,0.068263473,0.183233533,0.001197605,0,0,0,0.037125749,0,0,0,0.068263473,0,0,0,0.183233533,0,0,0,0.48382775,-0.318407837
157193,-0.037292457,1158,7.091742115,0.022955524,0.035868006,0.00286944,0,0.186046512,0,0,0,0,0,0,0,0,0,0.186046512,0,0,0,0,0,0,0,0,0.452310933,0.453224107
157246,0.11690068,7505,8.806424064,0.014177111,0.169303472,0.489829464,0.016478486,0.025022887,0.62343607,0.06011596,0,0,0,0.016478486,0,0,0,0.025022887,0,0,0,0.62343607,0,0,0,0.06011596,0.720398462,1.860769124
157273,0.013850637,1454,7.268223021,0.016910936,0.032694476,0.051860203,0,0.022222222,0,0.066666667,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0.066666667,0.39022122,0.900062341
157317,0.007479,3221,8.069968149,0.02062919,0.050541516,0.024239299,0.005405405,0.021621622,0.07027027,0.048648649,0,0,0.005405405,0,0,0.031446541,0.021621622,0,0,0.053459119,0.07027027,0,0,0.166666667,0.048648649,0,1.110308145,0.640318551
157362,-0.031419589,3039,8.050703381,0.013655462,0.047268908,0.016806723,0.013513514,0.081081081,0,0.006756757,0,0.001197605,0.013513514,0,0,0.037125749,0.081081081,0,0,0.068263473,0,0,0,0.183233533,0.006756757,0,0.289739345,-0.128289612
157424,0.028319494,3653,8.174984533,0.049475891,0.170649895,0.005450734,0.003717472,0.102230483,0.013011152,0.19330855,0,0,0.003717472,0,0,0.031446541,0.102230483,0,0,0.053459119,0.013011152,0,0,0.166666667,0.19330855,0,0.53974226,-0.796416395
157451,-0.000470625,6373,8.76029622,0.013355998,0.03836814,0.01189898,0.08778626,0.064885496,0,0.026717557,0,0.014796972,0.08778626,0,0,0.04955265,0.064885496,0,0,0.615622849,0,0,0,0.055746731,0.026717557,0,0.452416617,0.825419245
157497,0.017052788,4140,8.311398278,0.014237542,0.098164106,0.031472462,0.002604167,0.0546875,0.174479167,0.036458333,0,0,0,0.002604167,0,0,0,0.0546875,0,0,0,0.174479167,0,0,0,0.036458333,0.712883506,0.596448284
157530,-0.004201687,4275,8.364741068,0.019428152,0.045821114,0.006231672,0.046153846,0.107692308,0.005128205,0.066666667,0,0.020262372,0.046153846,0,0,0.031432654,0.107692308,0,0,0.745291596,0.005128205,0,0,0.016755423,0.066666667,0,0.525991975,-0.901362332
157585,-0.046660732,2261,7.770223204,0.017011834,0.036242604,0.00443787,0,0.128205128,0,0.128205128,0,0.000529942,0,0,0,0.04027557,0.128205128,0,0,0.607313196,0,0,0,0.052994171,0.128205128,0,0.501011659,-0.739123985
157683,-0.007592444,2493,7.828834528,0.023417722,0.085443038,0.00443038,0,0.033519553,0.005586592,0.094972067,0,0,0,0,0,0,0,0.033519553,0,0,0,0.005586592,0,0,0,0.094972067,0.648304073,0.165557359
157736,-0.027603823,1715,7.474772182,0.026692088,0.089609152,0.02478551,0,0.02027027,0.175675676,0.47972973,0,0.000529942,0,0,0,0.04027557,0.02027027,0,0,0.607313196,0.175675676,0,0,0.052994171,0.47972973,0,0.289280914,1.491932612
157781,-0.040210095,2681,7.934155234,0.014164306,0.028895184,0.002832861,0,0.135802469,0,0,0,0.001197605,0,0,0,0.037125749,0.135802469,0,0,0.068263473,0,0,0,0.183233533,0,0,0.19616649,-0.888809097
157834,0.546315961,9579,8.62101252,0.012147026,0.259977914,0.032023979,0.007261411,0.174273859,0.039419087,0.193983402,0,0.103531136,0.007261411,0,0,0.128423562,0.174273859,0,0,0.240666116,0.039419087,0,0,0.064748871,0.193983402,0,0.974468109,1.201979813
157898,-0.055209931,2854,8.011686729,0.017789757,0.230188679,0.032884097,0,0.02303263,0.115163148,0.030710173,0,0,0,0,0,0,0,0.02303263,0,0,0,0.115163148,0,0,0,0.030710173,0.519061866,-0.420875919
157923,-0.05005567,1617,7.43838353,0.020447907,0.037974684,0,0,0.05,0,0,0,0.002757353,0,0,0,0.136948529,0.05,0,0,0.100183824,0,0,0,0.230698529,0,0,0.56699478,1.680286532
157969,-0.120066663,972,6.999422468,0.028145695,0.043046358,0,0,0,0,0,0,0.000529942,0,0,0,0.04027557,0,0,0,0.607313196,0,0,0,0.052994171,0,0,0.153108255,2.652888146
158010,0.03867764,4639,8.403576465,0.015474553,0.299518569,0.086313618,0.010282776,0.158526135,0.050556984,0.255355613,0,0,0,0.010282776,0,0,0,0.158526135,0,0,0,0.050556984,0,0,0,0.255355613,0.466182561,0.743031646
158065,0.023663281,5559,8.599510234,0.01741775,0.11860658,0.019353055,0,0.147686833,0.010676157,0.081850534,0,0,0,0,0,0.031446541,0.147686833,0,0,0.053459119,0.010676157,0,0,0.166666667,0.081850534,0,0.193547979,1.055126437
158109,0.009333798,5059,8.519590316,0.019693654,0.191622382,0.030634573,0.00129199,0.025839793,0.002583979,0.197674419,0,0,0,0.00129199,0,0,0,0.025839793,0,0,0,0.002583979,0,0,0,0.197674419,0.382328637,0.693420287
158136,-0.03991249,1056,7.002155954,0.03030303,0.019138756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248791114,-2.417234384
158181,0.047488597,3148,8.007034012,0.017131669,0.097895252,0.03671072,0.216129032,0.177419355,0,0.061290323,0,0.001663894,0.216129032,0,0,0.078202995,0.177419355,0,0,0.185524126,0,0,0,0.077371048,0.061290323,0,-0.24099037,1.966246184
158243,-0.039958312,2919,8.018954683,0.019457547,0.038325472,0.001179245,0.01,0.17,0,0.01,0,0.002757353,0.01,0,0,0.136948529,0.17,0,0,0.100183824,0,0,0,0.230698529,0.01,0,0.380168178,1.120545309
158314,0.080831743,9826,9.11195547,0.028113763,0.095292579,0.073063093,0.001663894,0.078202995,0.185524126,0.077371048,0.001663894,0,0,0,0.078202995,0,0,0,0.185524126,0,0,0,0.077371048,0,0,0,-0.294236206,1.107752283
158396,0.159038492,2632,7.7164608,0.014714538,0.53090053,0.751618599,0.001361162,0.019056261,0.516787659,0.012250454,0,0.001663894,0.001361162,0,0,0.078202995,0.019056261,0,0,0.185524126,0.516787659,0,0,0.077371048,0.012250454,0,0.436357328,1.289181502
158449,0.033718207,3197,8.036249942,0.016780283,0.117986366,0.016780283,0.055363322,0.114186851,0.020761246,0.259515571,0,0,0,0.055363322,0,0,0,0.114186851,0,0,0,0.020761246,0,0,0,0.259515571,0.364927893,1.372618809
158528,0.000600781,4995,8.51559191,0.01640359,0.071804395,0.102445063,0.011363636,0.107142857,0.503246753,0.022727273,0,0,0,0.011363636,0,0,0,0.107142857,0,0,0,0.503246753,0,0,0,0.022727273,0.570583252,1.157822705
158564,0.198394207,9458,8.956222016,0.015647004,0.245032076,0.025661086,0.065027322,0.092896175,0,0.127322404,0,0.103531136,0.065027322,0,0,0.128423562,0.092896175,0,0,0.240666116,0,0,0,0.064748871,0.127322404,0,0.426143526,0.966293088
158608,-0.033901552,348,5.886104031,0.026086957,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022063596,2.196727798
158653,0.107838183,7229,8.77801781,0.011417895,0.191405439,0.04235001,0.00254022,0.135478408,0.012701101,0.061812024,0,0.103531136,0.00254022,0,0,0.128423562,0.135478408,0,0,0.240666116,0.012701101,0,0,0.064748871,0.061812024,0,0.966214651,1.466015796
158699,0.275330452,7778,8.683724062,0.009246773,0.143902909,0.054132152,0.015799257,0.128252788,0.226765799,0.23605948,0,0.103531136,0.015799257,0,0,0.128423562,0.128252788,0,0,0.240666116,0.226765799,0,0,0.064748871,0.23605948,0,0.538736957,1.078794278
158733,0.011248713,3576,8.170751424,0.014233242,0.022497704,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.340416118,0.649912407
158779,0.226894895,3739,7.999678579,0.010250103,0.152111521,0.560885609,0.010204082,0.033446712,0.761904762,0.011904762,0,0.103531136,0.010204082,0,0,0.128423562,0.033446712,0,0,0.240666116,0.761904762,0,0,0.064748871,0.011904762,0,0.277864282,0.26428147
